TransactionNumber,UserID,Age,Gender,Occupation,EducationLevel,MaritalStatus,NumDependents,Income,Expenditure,GiftsTransaction,TransactionAmount,TransactionType,TransactionLocation,DeviceType,Terrorism,UserTenure,IsFraud
15261,2024,29,0,2,1,2,3,62627.33,27427.896,4790.39,896.44,1,1,1,0,48,0
6868,3966,-1,0,2,0,1,0,134010.1,69195.87,22217.56,257.01,3,0,0,0,85,1
12835,1815,31,1,2,1,1,1,75701.27,37782.73,6682.3,112.22,3,0,0,0,105,1
13272,3332,36,1,0,1,1,1,65604.87,35251.52,2973.14,311.57,2,2,0,0,94,0
13975,4616,34,0,0,0,1,4,45535.53,15621.48,1076.28,105.95,1,1,0,0,92,0
17512,4630,54,0,2,1,3,3,65984.8,26671.028,11125.83,28.052,3,7,0,1,88,1
7710,1498,33,0,0,1,1,3,72648.19,26983.27,7843.7,276.94,1,1,0,0,2,0
7736,1902,35,1,2,0,0,4,100128.26,36577.03,8800.28,147.7,2,5,0,0,91,0
4283,4430,19,0,0,0,1,3,35589.86,20903.74,4361.26,354.59,3,0,1,0,46,1
7531,1997,46,0,1,0,0,2,108545.63,83914.7,10930.96,504.28,0,4,0,1,53,0
14139,1473,18,1,2,1,0,2,63222.73,41670.83,2326.5,27.3,1,0,1,1,41,1
16355,4158,33,0,2,1,2,3,50420.89,37330.728,3248.77,208.4,1,6,0,0,6,0
13493,1214,18,0,2,1,1,1,75142.0,23815.24,20801.8,102.51,1,5,1,1,60,0
11048,3115,49,1,2,0,1,0,38977.73,18069.88,2992.04,23.31,1,1,0,0,31,0
10053,719,-1,1,1,0,2,2,58632.58,32892.84,2223.92,628.33,1,0,0,0,106,1
10851,4057,27,1,0,1,1,4,133561.04,104574.35,3332.52,117.99,1,5,2,0,81,0
3384,2993,34,0,0,1,1,2,48627.55,23688.24,324.7,203.93,3,5,0,0,63,1
2839,1607,18,1,2,2,0,1,60810.47,48065.44,1210.46,232.46,2,7,0,1,35,0
12928,3938,28,1,2,1,1,0,64829.45,24385.7,1991.88,62.29,1,3,0,0,118,0
2978,1292,41,0,2,1,1,3,57499.08,31535.53,15584.46,41.37,1,3,0,1,56,0
16735,3048,50,1,2,2,1,4,161567.35,76961.676,7993.7,93.516,1,6,0,1,83,0
7462,3095,36,1,2,0,0,2,110477.64,34206.02,4700.8,615.41,1,4,1,1,17,0
15078,1279,27,0,3,0,0,1,32455.36,15013.176,5121.91,64.712,0,0,1,0,42,0
12925,2174,34,1,2,0,1,2,77105.25,57472.42,14261.58,185.76,1,1,0,0,5,0
3331,3854,-1,0,0,0,0,3,45534.29,22727.04,1501.3,314.88,1,5,1,1,72,0
17876,1229,34,1,2,1,0,3,49907.35,35042.884,4082.47,498.752,3,1,1,0,57,1
15941,3136,32,0,0,1,0,1,31318.34,23657.82,2938.77,210.472,3,2,0,0,4,1
10595,4545,35,0,2,1,0,1,66317.82,43324.6,6500.5,262.7,0,3,0,1,75,1
6404,4411,-1,0,1,1,0,1,38209.53,11714.15,3028.26,374.73,1,7,0,1,60,1
8895,294,30,1,2,0,0,2,104271.2,48797.06,4400.98,47.4,3,6,0,0,69,1
15433,2740,26,1,0,1,2,0,46400.29,17158.28,891.41,209.88,2,4,0,0,21,1
15252,2404,36,0,2,0,1,2,61072.02,19708.38,4923.68,182.48,0,1,0,1,22,0
2096,4370,45,1,2,2,0,1,72813.48,36961.9,14312.76,1437.16,0,7,1,1,71,1
10195,1904,-1,0,0,0,0,0,52655.75,29975.19,7396.84,1030.19,1,2,0,0,18,0
6052,4891,44,1,2,1,0,1,82715.57,27841.9,5062.68,322.48,2,7,1,0,24,0
7999,2112,41,1,3,1,1,0,71410.6,48853.36,276.68,223.24,0,3,0,0,58,0
13660,4742,31,0,1,3,0,0,48374.45,32744.97,2799.82,1995.48,3,3,2,1,58,1
12868,3445,34,0,0,1,0,4,42980.21,26051.29,4804.3,504.98,1,4,0,0,36,1
5017,3616,47,0,3,0,0,3,26761.94,10016.3,3734.92,572.94,1,1,1,0,29,0
15661,1704,41,0,1,0,1,3,66933.78,27374.92,3504.68,67.156,1,1,1,1,29,0
8738,2190,40,1,2,3,1,1,36070.65,22338.57,7040.16,199.27,1,2,0,0,33,0
1449,4426,32,1,2,0,1,4,77228.81,26184.05,21822.98,224.69,3,6,0,1,26,1
16710,639,35,1,0,1,0,4,91633.99,35096.588,6632.44,19.392,1,0,1,0,96,0
6900,995,22,1,1,0,1,3,105553.51,83860.04,8173.2,326.52,1,2,1,0,112,0
2610,4729,24,0,0,1,1,1,63003.34,44798.96,3417.08,125.78,2,5,0,1,79,0
1900,3740,22,0,0,1,0,4,36778.49,11460.14,2178.72,255.83,0,6,0,0,106,0
8186,1951,37,1,1,0,2,2,126619.95,38069.03,9153.44,3310.41,1,5,0,1,30,1
3920,1847,34,0,2,0,0,2,85197.69,31651.82,3533.3,51.44,1,0,0,1,39,0
2757,1498,-1,0,0,1,1,3,72648.19,26983.27,7843.7,265.89,1,5,0,0,2,0
14316,2955,29,1,0,1,1,4,105727.69,82090.6,8606.42,2.86,2,3,0,1,78,1
15989,711,45,0,2,3,0,2,39799.38,30214.496,3709.24,98.18,2,7,0,1,71,0
6397,3154,28,1,2,3,3,2,91440.62,45030.3,3327.86,288.08,2,4,1,1,37,0
10077,1065,25,0,2,1,1,4,49562.25,27943.39,5915.0,54.65,1,2,0,1,16,0
11888,1045,18,0,1,0,1,2,45909.69,20643.43,731.56,391.25,1,6,0,0,32,0
13930,1288,-1,0,3,1,0,3,76495.07,33862.74,11907.32,493.72,2,5,0,1,63,0
5068,1855,36,0,2,0,0,1,39044.37,19199.22,200.2,398.37,1,5,0,1,51,0
14082,444,34,1,2,1,2,1,38694.3,23243.89,8265.28,13.46,0,5,1,1,104,0
2097,460,29,1,2,0,1,2,97030.92,74761.4,8390.7,298.91,1,0,0,1,99,1
8329,1563,37,1,2,1,0,3,132438.63,95605.25,1873.04,9.88,2,3,1,1,115,0
13884,1542,40,1,2,0,1,4,48970.06,25688.28,1428.32,143.18,1,5,0,0,26,0
17802,1898,42,0,2,0,1,0,63726.85,39331.9,767.43,660.18,1,1,1,0,69,0
5624,4798,51,1,0,0,0,1,77708.77,30305.64,2523.92,66.27,1,4,0,0,34,0
9028,31,27,1,2,0,1,4,91120.64,40810.08,5211.92,19.48,1,5,1,1,17,0
3471,2193,18,1,2,0,1,4,81183.4,48183.88,426.4,273.52,2,4,0,0,3,0
12889,4402,58,1,0,1,0,1,146564.47,56282.64,14337.44,4.89,1,3,1,0,47,1
14472,3958,60,0,2,1,1,2,77312.94,30834.3,7180.32,54.15,3,6,2,0,115,1
8266,3775,57,0,3,2,1,0,76437.42,50238.42,11006.1,965.69,1,3,0,0,94,0
2171,3499,32,1,0,1,3,3,101972.83,57280.9,18575.4,56.23,1,6,0,0,7,0
17613,1263,43,0,1,2,0,4,50640.72,39372.308,3824.82,436.568,0,0,1,1,107,0
13870,3522,31,0,2,0,1,3,61137.2,35743.4,547.64,17.45,0,6,0,0,115,0
1733,2776,31,1,0,1,1,0,62248.32,44629.48,2177.02,277.69,1,4,0,0,112,1
8590,3143,20,1,0,1,0,0,56404.98,35277.55,12794.26,302.93,1,0,0,1,105,0
2010,952,48,0,0,0,1,2,51639.23,29024.36,10810.68,15.83,1,5,0,0,61,0
13358,665,35,1,2,0,2,0,84537.58,50350.99,7061.26,50.98,1,7,1,0,66,0
14063,2372,37,1,2,0,1,2,66309.67,44662.75,4206.58,174.09,1,0,0,0,118,0
659,3668,33,1,1,0,0,3,42159.39,24274.57,3064.36,518.42,1,3,1,1,51,0
1283,4061,24,1,2,1,1,4,58043.86,35165.58,4456.08,37.67,2,0,2,0,87,1
12485,4902,31,0,1,0,0,0,70159.91,55721.72,1181.2,330.29,3,0,0,0,89,1
16941,4017,41,1,1,1,0,4,27883.21,21433.292,1053.34,60.4,0,0,1,0,27,0
12448,734,27,0,2,1,3,4,36857.86,23854.82,466.36,63.11,2,7,0,0,29,1
10028,4052,32,1,2,1,0,3,70083.09,21387.36,1985.28,29.25,2,7,1,0,86,1
17932,4103,48,0,2,0,2,3,60243.8,35081.032,2969.4,5769.792,1,2,0,0,62,1
1019,2201,50,0,3,1,1,3,63555.33,24830.2,12707.48,273.17,1,5,2,1,51,0
16899,2657,33,1,0,2,1,1,85571.39,44730.74,856.37,30.324,1,3,2,0,60,0
9518,995,22,1,1,0,1,3,105553.51,83860.04,8173.2,194.13,2,1,0,0,112,0
11002,1412,43,1,0,2,1,0,78122.14,61994.37,4100.28,16.23,2,3,0,0,45,1
8667,2794,18,0,2,2,0,1,109180.24,43316.85,9268.74,3745.98,3,1,1,0,87,1
2810,2643,21,1,1,1,1,2,42682.73,24604.01,6794.12,49.15,1,1,1,0,29,1
17041,1168,31,1,2,0,1,3,82875.09,32589.896,6253.29,323.544,1,2,1,0,85,1
1651,4306,32,0,1,0,1,2,63138.32,25817.22,7652.42,15.21,1,4,0,0,93,0
830,3549,18,0,0,2,0,2,49673.62,15622.09,7705.88,40.84,3,3,2,0,80,1
1169,1469,32,1,0,1,3,3,138896.32,66132.68,20003.78,205.39,0,7,0,1,69,0
10720,3877,36,1,1,1,1,4,76988.29,39066.65,353.64,204.68,1,6,0,1,21,0
9398,2462,24,1,2,1,3,0,63187.05,21053.59,3694.66,85.68,1,4,1,1,29,0
6256,2558,46,0,0,0,1,1,95316.16,35773.38,8011.42,63.45,2,5,1,0,116,0
12470,2248,42,1,3,1,1,3,125938.18,44447.13,24527.94,352.29,3,7,2,0,57,1
5469,918,42,1,0,0,0,3,74476.12,29702.78,3298.52,162.85,3,3,1,1,23,1
13027,112,32,1,2,0,1,1,78115.17,30704.08,20221.1,366.35,2,2,1,0,108,0
16044,892,34,0,0,0,0,2,46849.62,27007.248,4334.92,102.608,1,1,2,0,32,0
8623,76,-1,0,0,2,2,3,35615.14,12375.58,2768.52,833.99,1,0,1,0,7,0
10258,2179,41,0,3,0,1,4,107908.66,85578.77,21900.72,267.63,1,1,1,0,7,0
16063,817,23,1,2,0,0,4,72479.4,25681.96,13480.88,253.98,3,7,0,0,73,1
867,3855,37,0,1,2,1,3,52705.01,24864.99,4787.46,216.12,1,3,2,1,83,0
11166,3752,46,0,2,1,0,4,43675.01,18519.27,7671.46,76.42,3,7,0,0,94,1
17777,2064,24,0,0,0,1,1,91951.88,58159.468,27465.71,40.104,1,3,2,0,12,0
5093,1114,21,1,3,0,1,4,69271.9,24202.02,10007.84,827.57,0,1,1,1,63,0
5433,3336,31,1,2,0,0,0,93197.13,68415.46,6608.68,272.15,0,0,1,1,18,0
541,2929,28,0,2,1,1,1,69661.81,21793.83,3577.76,136.43,1,6,0,1,49,0
13387,2763,19,0,2,0,0,4,154244.67,71010.03,9991.72,58.7,1,0,1,0,101,0
9324,336,39,1,0,3,0,2,39695.61,14856.93,7390.18,298.79,3,3,1,0,51,1
18140,4603,42,1,0,1,0,1,52361.44,18711.704,2131.18,439.292,3,0,2,1,79,1
12693,2647,35,1,0,0,1,1,49822.23,25539.59,16587.1,82.99,0,7,0,0,108,0
6354,2136,18,1,2,2,0,3,93401.63,49699.91,6538.62,88.99,1,5,0,0,3,0
17705,4238,47,0,0,2,0,4,115622.02,51212.12,4642.68,707.808,1,0,2,0,36,0
3390,2166,30,0,2,0,1,3,41975.41,15808.65,3239.3,287.16,2,7,0,0,46,0
12080,2423,27,1,0,0,0,4,80995.55,64348.17,742.12,52.93,1,5,0,0,61,0
11154,489,-1,0,2,1,2,1,87119.36,27622.43,927.0,506.05,1,5,0,0,58,0
12347,1185,49,0,2,2,1,3,57978.85,28407.36,8324.78,184.1,1,6,0,0,52,0
11451,4768,18,1,0,1,1,4,94540.0,52948.48,9631.8,52.99,1,2,0,0,41,1
14494,2777,33,1,0,1,0,2,64149.83,50261.63,1505.5,53.67,1,1,0,1,73,1
14226,1586,47,0,2,0,1,2,68663.36,32146.41,1789.44,4.67,1,7,0,0,5,1
16435,2149,23,1,2,0,1,3,40148.88,29015.392,5603.96,293.988,1,4,2,1,82,1
16029,1594,31,1,0,1,1,0,52484.48,28729.592,3094.06,79.012,2,6,2,0,50,0
18220,4413,18,1,2,0,1,3,64230.4,27982.92,4714.81,75.4,1,2,0,1,53,1
10775,4333,-1,0,3,0,1,4,53320.92,32024.32,2080.92,43.81,1,7,0,0,12,0
11005,1812,18,1,2,0,0,2,42114.52,19774.21,9505.62,88.75,1,1,2,1,30,0
3959,963,35,1,0,1,0,4,53733.41,29296.02,5408.18,189.44,1,2,0,1,39,0
11139,3203,45,1,2,2,1,4,147459.11,81170.89,4568.18,726.64,1,0,1,0,58,0
6643,1804,21,1,2,1,1,3,40754.43,22318.32,1043.0,51.08,1,5,0,0,63,0
13366,3473,47,1,0,2,1,2,44424.43,30670.06,4342.62,122.38,1,5,1,0,43,0
6841,2424,18,0,2,3,1,2,58834.84,32100.12,9299.48,2182.54,1,5,0,0,115,0
16681,3667,45,1,1,0,1,2,98318.33,30078.076,10920.97,64.78,1,4,1,0,107,1
16100,941,38,0,2,0,1,1,26292.5,8542.116,864.53,83.744,1,5,1,0,24,0
16087,2452,50,0,1,2,0,1,61485.47,26185.844,4073.23,1061.448,1,7,1,0,32,1
3586,3226,46,0,2,2,0,0,77013.22,39757.87,7157.32,342.72,2,0,1,0,75,0
12813,4826,27,1,2,1,0,0,43079.6,17288.51,3607.92,63.17,1,2,0,1,9,1
16471,3862,26,0,1,1,1,0,64383.04,38903.828,3576.74,92.916,2,4,0,1,119,0
2563,2948,36,0,0,0,0,3,71896.5,24677.85,6064.38,110.78,1,7,2,0,31,1
10822,315,28,0,0,1,0,2,56209.63,19693.61,2319.0,4210.48,2,7,0,1,25,1
17294,2891,39,0,0,1,1,1,40347.33,17694.34,5107.72,41.248,2,6,1,1,22,1
16375,342,39,1,2,2,1,4,52469.41,31927.696,1810.67,211.212,1,6,2,0,2,1
16236,4867,31,0,0,0,3,1,61718.9,40849.936,4750.72,64.32,1,1,0,1,18,0
5036,3368,-1,1,0,3,0,2,76692.62,25371.65,5506.34,75.69,1,0,1,0,58,0
1080,1086,36,0,0,0,1,3,42607.68,20653.29,12722.5,363.82,3,2,1,0,15,1
12475,2335,36,0,2,1,1,4,55331.96,38898.54,996.08,259.26,2,5,1,0,41,0
5891,465,28,1,3,1,1,1,47417.74,25913.61,4578.38,137.87,1,1,0,0,46,1
15277,4313,36,0,2,0,0,0,62095.73,25313.56,727.36,433.852,0,4,0,0,7,0
10277,4051,-1,2,2,1,1,0,68832.99,45351.49,13699.46,512.36,0,2,0,1,86,0
14537,995,22,1,1,0,1,3,105553.51,83860.04,8173.2,250.24,1,3,0,0,112,0
10644,4053,28,1,2,1,1,2,61802.42,25510.74,1989.16,1789.65,1,6,1,1,7,0
4966,2877,37,1,1,1,1,1,65568.76,25700.25,4307.0,80.51,0,0,0,1,105,1
2023,2558,46,0,0,0,1,1,95316.16,35773.38,8011.42,113.27,1,1,1,0,116,0
13109,2980,-1,1,2,1,0,1,75280.09,29590.02,82.06,342.16,1,2,1,0,105,1
17363,342,39,1,2,2,1,4,52469.41,31927.696,1810.67,282.204,1,1,2,0,2,0
7909,1553,24,1,0,1,1,2,83273.73,56010.19,3210.58,597.93,2,7,0,0,3,0
17130,1639,26,1,2,0,2,1,56790.7,29750.92,1879.51,45.496,3,6,0,0,8,1
7321,3584,36,1,0,3,0,0,73289.28,48640.23,1126.54,27.44,2,0,0,0,101,0
226,2067,35,0,2,1,0,4,57535.97,23631.03,346.34,29.09,1,3,1,1,87,0
1013,1527,38,0,2,1,3,4,58467.55,27417.24,5686.48,300.25,1,3,0,1,6,0
14871,1368,36,1,0,1,0,1,52678.32,24245.14,10059.33,201.968,2,0,0,0,115,0
1929,2729,32,0,2,2,1,0,91056.91,49010.62,2108.16,176.64,1,2,0,0,15,0
9235,1917,18,1,2,0,1,2,102493.78,52440.63,6895.28,173.69,1,0,1,0,105,0
5251,2094,-1,0,2,2,0,1,50024.22,15879.03,709.72,32.22,3,3,0,0,44,1
9596,1333,40,1,0,1,2,1,84375.6,38278.96,3206.48,256.35,1,4,2,0,9,0
15982,2993,34,0,0,1,1,2,48627.55,23593.488,318.33,188.3,2,2,2,0,63,1
2179,409,35,0,3,0,0,3,48890.28,32383.31,7366.52,48.09,3,7,0,0,100,1
697,1909,34,0,0,0,0,4,161938.11,54137.62,25077.32,317.04,3,6,0,0,86,1
1124,3493,37,1,1,1,0,1,120866.65,89460.96,8200.84,5.88,1,0,2,0,67,0
7378,1573,47,0,2,1,0,2,60342.62,36676.77,8049.96,1477.53,1,3,0,0,109,0
12087,4576,34,0,2,1,1,4,45117.02,34153.94,3895.92,94.19,1,0,2,0,44,0
16593,4922,46,0,2,0,0,2,72968.32,22026.06,3594.05,17.204,1,4,1,0,99,0
5110,1947,34,0,3,2,0,2,87799.67,43890.84,1652.66,109.9,1,5,0,0,39,0
7902,1249,25,1,0,0,3,2,109101.92,43238.21,11090.64,43.28,1,0,1,0,15,0
1778,3984,32,1,2,2,0,4,53705.23,23771.09,1485.68,524.34,2,1,0,0,8,1
16383,4629,34,0,1,1,0,0,76760.11,41028.416,3809.11,168.856,1,1,0,0,1,0
2634,3151,33,0,0,1,0,4,69028.45,22682.11,2669.72,94.92,0,3,1,1,103,0
15379,213,55,1,1,0,0,3,32747.99,19440.028,3012.82,51.028,1,6,2,1,96,1
7544,2025,-1,0,2,0,1,4,75074.48,31757.12,4891.12,36.92,1,5,0,0,52,0
7604,3814,-1,0,1,0,1,4,102161.33,40688.48,8416.18,578.52,1,4,0,1,54,0
3489,4758,30,1,2,3,1,1,131840.18,73032.54,1302.36,780.96,2,6,0,0,74,0
13944,2225,39,1,2,0,2,2,33904.85,23975.32,2502.52,1366.95,1,7,0,0,102,1
1037,3794,-1,1,2,0,2,1,62474.73,48110.34,2648.1,27.39,1,7,0,1,31,1
14285,2259,30,0,2,0,1,4,62797.9,43052.8,1066.92,63.68,0,2,1,0,68,0
10448,3525,39,0,2,2,1,1,103474.27,50483.92,6428.02,85.37,1,3,0,0,36,0
16563,1057,44,0,0,0,1,3,30985.67,12266.676,1303.79,61.996,3,3,0,0,66,1
18227,160,21,1,3,0,0,3,56790.09,26290.168,5398.21,58.128,2,7,0,0,81,0
8505,1569,57,0,3,0,1,0,26567.46,20074.43,2297.28,97.28,1,3,1,1,45,0
2649,2613,21,0,2,1,0,1,66616.54,26845.7,484.68,268.12,2,1,0,0,108,0
10473,3722,25,1,1,0,1,1,42112.36,27873.29,1430.0,49.96,1,2,1,0,77,0
14933,3450,49,0,0,1,1,1,44326.04,31891.492,8197.08,190.444,3,1,0,0,48,1
2979,3890,31,1,2,2,0,0,74755.93,24872.37,2390.12,591.17,2,4,0,0,116,0
2547,2224,40,0,3,2,2,3,142366.57,79810.65,14016.68,17.31,1,6,2,1,60,0
13704,3654,22,1,3,1,0,2,68429.83,49173.92,2404.66,13.48,2,0,0,0,42,0
5132,3548,48,0,0,1,0,1,62554.65,33184.78,2081.22,91.2,2,1,1,1,96,1
2159,3372,33,0,2,0,0,2,103946.6,77277.35,9207.02,294.63,0,2,0,1,68,0
15272,3664,31,0,0,1,0,4,71888.7,51799.996,19379.13,90.456,1,4,0,0,60,0
11329,2808,41,1,3,0,0,2,62429.0,19143.96,3331.36,93.63,0,4,0,0,25,0
9114,3891,33,0,2,0,1,3,54324.94,38406.12,2711.6,43.71,3,1,0,0,1,1
14042,2717,34,0,3,0,1,4,87948.45,52183.13,7631.36,13.33,1,7,2,0,16,0
14566,1879,35,0,1,0,0,1,116971.7,54260.98,10471.52,86.17,1,5,0,0,58,0
6445,3936,49,1,0,2,0,4,114892.99,58945.54,1361.92,2041.38,3,1,2,0,75,1
3967,529,36,1,2,2,1,3,33179.77,10774.56,1697.74,39.6,2,7,0,0,40,0
1428,487,43,0,2,0,1,4,137051.81,89365.78,6083.48,154.91,3,1,0,0,29,1
3081,527,22,1,2,1,1,3,45206.65,23928.56,1598.16,481.26,1,7,1,0,54,0
2520,2143,28,1,2,0,1,1,39560.37,23262.68,1758.26,148.14,3,6,1,0,14,1
11754,495,29,1,2,3,3,1,53320.51,18175.18,4760.9,2406.82,1,7,0,0,117,1
8033,2091,26,0,1,0,1,2,58341.07,39312.62,5596.76,315.87,1,6,0,0,7,0
13161,2940,49,1,0,3,1,1,40328.69,27982.55,4373.2,41.75,1,7,1,0,84,0
10047,955,34,0,1,3,2,1,117635.93,71354.51,541.34,501.75,1,0,0,1,8,0
5343,1872,35,0,2,2,1,4,41079.96,31848.87,2581.1,487.2,1,2,1,0,8,0
13794,3663,31,0,2,1,1,3,65796.78,51394.57,4713.64,128.24,1,0,0,0,87,1
16553,1989,18,1,3,0,0,4,72809.27,35615.468,4423.68,116.88,3,6,2,0,44,1
6019,2235,34,0,2,1,1,3,67103.53,50445.86,6583.62,24.15,1,0,0,0,108,0
448,4370,45,1,2,2,0,1,72813.48,36961.9,14312.76,61.89,1,7,0,1,71,1
16901,2003,25,1,3,1,1,4,118736.0,77533.88,1991.22,2118.484,2,3,0,1,66,0
9476,2089,43,0,2,2,2,3,45587.14,21964.52,3160.76,278.93,1,7,0,0,115,0
5995,4868,31,1,0,0,1,4,56928.15,43880.86,1064.12,29.62,1,4,0,0,100,1
16428,648,26,0,0,0,1,0,99995.4,62217.112,1916.98,63.176,1,5,0,0,5,0
15943,3362,34,1,0,0,0,4,80334.77,35469.056,1993.55,58.584,1,4,1,0,54,0
3727,1745,39,0,3,0,1,2,64656.3,21665.34,1826.4,32.73,0,3,0,0,6,0
7353,214,28,0,3,2,1,1,70233.33,34022.22,2903.7,118.02,0,6,2,0,69,0
8553,1011,46,1,1,1,2,4,58647.78,35551.29,4727.98,1259.98,1,7,1,0,87,1
6279,2319,18,1,0,0,0,3,29590.88,17508.4,2198.5,313.43,3,7,1,0,6,1
13422,845,31,0,0,1,1,3,56750.47,43797.39,2696.4,79.69,1,0,2,1,58,0
17321,3128,35,0,2,0,1,3,49724.5,31340.136,4427.45,96.34,1,6,0,0,6,0
7295,4690,50,0,2,2,1,0,22624.83,9074.02,3485.04,130.36,3,2,0,0,111,1
9496,1171,31,2,2,0,2,3,76335.89,57104.37,14128.46,101.29,1,7,2,1,1,1
15726,3085,27,0,0,0,0,2,40705.15,24380.508,6772.98,129.504,1,2,0,0,65,0
6251,399,23,1,2,0,1,0,53391.7,18882.99,2300.94,34.37,0,5,2,0,72,0
5926,1799,40,1,0,1,2,0,54326.22,19364.39,2096.0,343.72,3,2,0,0,99,1
13341,2818,21,1,2,3,1,0,77381.56,48838.97,343.52,82.36,1,4,1,1,85,0
2460,4216,22,1,2,1,1,0,68296.65,26859.18,12635.88,562.89,0,4,0,1,81,1
22,506,-1,1,2,2,1,0,92339.86,28111.19,3732.02,115.86,3,7,0,0,49,1
2066,1027,36,1,2,1,2,2,79434.49,32941.07,12556.36,1654.9,1,0,0,0,50,1
1653,1852,25,1,2,1,0,1,72657.42,39988.2,2435.98,157.24,1,2,0,0,60,0
8894,371,37,0,1,2,1,2,113370.83,81148.95,50.8,715.65,2,4,1,0,46,1
8706,1655,44,1,3,1,0,1,49616.26,22249.62,1407.3,3.18,0,5,0,0,67,0
10935,2575,23,0,3,2,2,3,94460.59,52891.26,568.48,548.73,1,7,0,1,7,0
1376,4941,42,0,2,0,3,0,78348.5,56512.61,43.22,154.09,3,1,0,1,118,1
1724,252,-1,0,2,0,0,3,92829.64,59342.59,27326.2,15.98,1,3,1,0,70,0
10660,1572,37,0,2,0,3,1,69248.34,31091.21,2632.34,188.49,2,7,0,1,111,0
3754,2644,41,0,1,0,1,0,78255.84,55419.31,9347.88,263.66,2,0,0,0,116,0
10517,253,35,0,0,2,1,2,103783.45,53668.29,5273.24,4.25,2,0,0,0,11,0
8652,2009,38,1,2,0,2,0,87737.37,50293.67,7047.98,754.39,1,2,2,1,8,1
13355,684,31,0,2,3,1,1,104766.87,47418.7,29271.54,205.21,2,1,0,0,88,0
4183,2878,42,1,2,0,0,2,25682.68,8529.94,3336.5,155.08,1,6,1,1,47,0
17404,4317,35,0,2,2,1,3,43266.32,22016.352,3483.22,307.532,1,1,0,0,100,0
4082,2123,20,1,2,3,1,2,45972.48,25854.1,561.38,109.35,3,6,1,0,61,1
9678,4459,27,1,0,2,1,0,64421.08,38787.3,12644.76,169.74,1,1,0,0,15,0
11870,3728,46,0,3,1,1,4,123968.7,81892.23,2895.84,37.55,1,6,0,0,19,1
16859,1652,24,1,2,1,1,0,57480.89,20902.884,4570.88,423.892,3,4,0,1,2,1
8474,1442,32,0,2,1,1,4,81674.91,42317.6,16531.38,158.17,3,3,0,0,1,1
6579,2180,42,0,2,0,3,2,74562.75,42184.96,5062.04,638.97,1,1,0,0,75,0
4558,2755,18,1,0,2,1,1,64603.53,43396.16,10318.8,29.99,1,4,0,0,51,1
12500,1516,38,1,2,0,0,3,57529.97,31230.02,3408.26,19.97,1,1,1,0,95,0
14876,3972,35,0,2,1,1,2,125716.14,77269.044,14394.64,113.736,1,5,0,0,6,0
13057,4693,30,1,0,1,1,4,67273.23,43429.18,9344.26,39.76,1,7,0,0,64,0
3537,2179,41,0,3,0,1,4,107908.66,85578.77,21900.72,161.35,3,6,1,0,7,1
16140,114,37,1,2,1,0,1,76410.35,56233.78,7190.14,94.084,0,1,0,1,95,0
12060,2827,29,1,2,1,1,2,73938.3,55631.16,1823.96,77.14,2,5,0,0,62,0
7003,1683,59,1,2,1,1,0,130864.76,94970.41,9071.3,1569.19,1,3,1,0,27,1
10773,1203,32,0,1,0,0,2,54152.62,25790.72,13737.86,140.82,2,4,0,1,46,0
9560,3095,36,1,2,0,0,2,110477.64,34206.02,4700.8,373.19,1,7,1,1,17,0
17819,3158,31,1,0,3,0,2,90773.33,36835.856,1146.84,1452.376,2,6,1,0,119,1
16618,3495,46,0,2,0,0,2,40559.8,26212.936,858.12,99.468,1,2,0,1,111,0
8789,1552,40,1,0,0,2,1,72181.85,52995.71,823.7,197.14,3,1,1,0,108,1
12543,4717,36,0,0,0,1,2,52170.42,27834.23,1130.36,133.87,0,0,1,0,3,0
14538,1625,59,1,2,0,1,1,83558.2,59336.23,19732.06,65.74,1,5,2,1,83,0
9951,3807,54,1,2,1,0,1,39560.67,13909.15,1899.78,4.71,1,5,0,1,109,0
14571,2932,28,0,1,2,1,0,35697.15,16302.27,79.36,27.2,0,6,1,1,15,0
12950,3130,34,1,0,0,1,4,78476.8,53756.33,4786.88,263.1,1,1,0,0,49,0
646,2350,-1,0,0,1,0,2,62693.87,36007.32,52.74,488.97,1,0,1,0,53,0
6381,2594,53,0,0,1,1,3,71229.91,52028.73,12110.5,608.67,2,3,0,0,108,0
7527,211,27,1,0,1,1,0,109154.27,70472.01,2431.54,10.46,1,3,0,0,27,0
18014,1170,47,1,2,1,0,1,51260.83,28382.284,8157.08,39.116,3,0,0,0,60,1
14215,4696,23,1,0,1,1,4,36565.34,11163.62,3114.02,906.6,1,5,2,0,50,0
15997,3172,26,1,0,1,0,0,49171.74,30200.524,12907.68,140.032,3,1,1,0,46,1
16452,899,24,0,0,2,1,1,50696.0,30467.352,2421.93,8.036,2,6,0,1,104,1
7165,3148,34,0,2,1,0,3,83260.62,41450.56,309.48,959.48,2,3,0,0,15,1
11660,324,32,1,2,0,0,4,41199.48,19323.65,12644.82,40.69,2,0,1,0,1,0
17548,2388,43,0,2,2,1,0,75313.07,30430.052,6881.98,205.396,3,7,1,1,48,1
7697,4383,44,1,0,1,0,2,59011.72,33312.46,3928.4,125.65,1,5,0,0,95,0
11182,1677,-1,1,2,1,1,1,65160.81,31873.91,12496.7,69.43,1,2,0,0,75,0
1256,509,34,1,2,1,1,3,83636.99,45659.06,22756.68,394.3,2,0,1,0,111,0
