TransactionNumber,UserID,Age,Gender,Occupation,EducationLevel,MaritalStatus,NumDependents,MerchantID,TransactionType,TransactionLocation,DeviceType,Latitude,Longitude,Terrorism,UserTenure,txn_month,txn_day,email_domain,Income_y,Expenditure_y,GiftsTransaction_y,IsFraud
1171,4934,51,0,3,1,0,3,5,2,2,0,-37.0201,144.9646,0,82,6,20,2,68758.98,38520.72,2140.42,1
15562,4928,41,1,1,0,3,1,4,2,0,2,-31.840233,145.612793,0,16,11,1,0,74666.79,36583.54,6145.97,1
7927,3794,18,0,3,0,0,1,5,3,6,0,-25.042261,117.793221,0,31,3,24,2,62474.73,48110.34,2648.1,1
16445,2092,38,1,3,2,3,2,1,2,7,0,-31.840233,145.612793,1,25,10,20,0,46274.34,22801.476,886.31,1
17739,3368,45,0,1,3,2,2,0,0,4,0,-37.0201,144.9646,1,58,5,19,4,76692.62,25270.164,5398.37,0
9614,1739,29,0,1,1,2,1,5,0,0,0,-25.042261,117.793221,0,82,4,19,5,84131.38,50687.35,3169.72,1
14974,1714,24,1,1,0,3,0,6,3,2,0,-37.0201,144.9646,1,33,12,18,5,82525.35,55228.548,5142.25,1
11333,3460,36,0,3,3,2,2,3,3,6,0,-30.000233,136.209152,1,71,6,20,2,42612.16,31572.15,3325.26,0
15878,816,18,0,0,1,2,3,7,2,3,1,-31.840233,145.612793,1,13,10,29,2,92306.98,62273.524,13822.92,1
14298,4141,21,2,1,0,3,4,0,2,1,2,-30.000233,136.209152,0,38,11,14,5,47780.52,19593.16,9675.56,1
17892,70,37,1,3,1,1,3,5,3,2,1,-31.840233,145.612793,1,113,3,12,1,28884.43,14552.168,2058.85,0
689,2306,40,0,1,1,3,1,1,3,2,0,-37.0201,144.9646,1,45,10,1,4,110674.63,62545.62,11187.58,0
14531,3212,-1,0,3,1,2,2,0,2,4,1,-30.000233,136.209152,1,106,12,5,2,67937.9,53829.3,7092.96,1
15892,1462,50,1,2,1,3,1,5,3,2,1,-25.042261,117.793221,1,95,10,21,0,55905.64,41976.4,949.12,0
17540,900,37,1,3,2,3,2,4,3,1,1,-20.917574,142.702789,0,104,9,11,5,39584.11,11924.2,1635.43,0
874,4692,37,0,2,1,1,2,0,3,4,0,-19.491411,132.550964,0,104,7,7,4,91903.06,41810.08,5858.82,0
2297,858,55,1,1,3,2,2,7,0,7,1,-37.0201,144.9646,1,108,7,11,3,29235.68,18865.11,4734.7,0
17672,114,37,0,3,1,2,1,0,3,2,0,-25.042261,117.793221,0,95,12,9,5,76410.35,56233.78,7190.14,0
2643,362,49,1,2,0,3,3,4,1,2,1,-37.0201,144.9646,1,11,12,2,2,53296.69,37108.56,820.34,0
16114,46,24,1,0,1,1,1,5,0,5,1,-20.917574,142.702789,1,1,9,17,5,38868.3,19279.344,7588.63,1
17645,2429,18,0,3,0,0,3,5,2,7,0,-31.840233,145.612793,1,85,4,17,4,78365.7,40319.664,5988.9,1
5347,2509,26,0,3,1,3,1,1,0,7,2,-31.840233,145.612793,1,77,12,21,3,34099.73,21521.68,1477.3,0
17629,406,33,0,1,1,2,3,7,2,7,0,-31.840233,145.612793,0,105,12,28,2,56274.66,31982.956,185.58,1
9032,58,39,0,1,0,2,4,2,3,0,1,-37.0201,144.9646,1,83,5,16,2,35589.67,14940.17,4753.04,0
18221,387,31,0,0,1,2,3,4,0,3,0,-20.917574,142.702789,0,69,11,4,4,97327.45,35750.652,8135.41,0
581,3872,40,0,3,1,0,2,7,2,1,0,-37.0201,144.9646,1,116,8,31,5,136221.51,78798.54,11915.68,1
204,956,52,0,1,1,3,0,6,3,0,0,-31.840233,145.612793,1,68,6,7,2,30404.07,21203.28,2436.34,0
7896,1769,43,0,3,1,3,0,1,1,1,1,-20.917574,142.702789,1,27,8,1,5,98591.51,45012.58,9049.82,0
9833,4837,38,0,3,2,3,1,4,3,4,0,-25.042261,117.793221,1,110,10,26,4,29760.43,13906.17,149.18,0
2014,341,38,0,3,1,2,3,7,1,3,0,-31.840233,145.612793,0,37,10,25,2,31608.17,17248.64,309.34,0
11445,98,53,0,0,1,2,3,2,3,1,0,-20.917574,142.702789,0,5,9,11,2,77493.75,25870.71,4327.26,0
11663,4051,21,0,3,1,3,0,2,0,1,0,-37.0201,144.9646,0,86,9,15,4,68832.99,45351.49,13699.46,0
905,1361,36,2,3,0,3,1,5,1,3,0,-31.840233,145.612793,1,52,6,5,3,122659.71,77761.12,725.5,0
631,2362,22,1,2,0,3,1,1,3,5,0,-31.840233,145.612793,1,70,12,16,2,57395.55,44215.28,3455.68,0
8461,2157,51,1,1,0,3,1,6,0,1,0,-30.000233,136.209152,1,52,12,14,0,149050.5,60560.81,53090.68,0
16737,865,28,1,3,1,3,2,6,2,6,1,-25.042261,117.793221,1,19,8,12,5,74898.28,53840.732,12979.51,1
1974,4415,49,0,2,1,2,0,1,1,7,1,-31.840233,145.612793,1,51,11,14,4,87832.35,55818.11,17417.74,1
162,992,39,0,3,0,2,0,0,0,5,1,-25.042261,117.793221,1,103,5,3,3,33751.73,25854.8,6500.84,0
4998,1215,38,1,0,0,2,0,5,3,6,0,-37.0201,144.9646,0,52,5,29,4,60961.64,31412.19,10620.68,0
17735,4143,30,1,3,0,2,4,5,3,5,1,-25.042261,117.793221,1,82,9,5,1,127088.35,52599.508,15901.04,0
9557,3012,44,0,1,0,2,3,4,1,6,1,-31.840233,145.612793,1,50,11,5,4,54251.52,29379.07,20731.62,0
10653,4567,53,1,0,0,3,3,3,1,7,1,-31.840233,145.612793,1,33,9,16,4,65835.47,37229.33,9425.04,1
4713,3149,-1,1,3,2,3,1,7,0,6,0,-41.640079,146.315918,0,49,10,20,4,41726.87,17097.37,4073.16,0
9067,172,32,0,1,0,1,4,5,3,3,0,-37.0201,144.9646,1,105,1,23,4,52446.36,31616.44,8724.22,0
1431,984,18,1,1,0,0,2,6,3,6,0,-37.0201,144.9646,1,115,12,1,4,42686.38,21476.27,5896.26,0
15261,2024,29,1,3,1,0,3,1,3,6,1,-37.0201,144.9646,1,48,2,24,2,62627.33,27427.896,4790.39,0
6868,3966,-1,1,3,0,3,0,3,2,2,0,-37.0201,144.9646,1,85,12,8,1,134010.1,69195.87,22217.56,1
12835,1815,31,0,3,1,3,1,6,2,2,0,-37.0201,144.9646,1,105,11,18,5,75701.27,37782.73,6682.3,1
13272,3332,36,0,1,1,3,1,4,0,0,0,-20.917574,142.702789,1,94,10,15,3,65604.87,35251.52,2973.14,0
13975,4616,-1,1,1,0,3,4,1,3,6,0,-37.0201,144.9646,1,92,11,11,2,45535.53,15621.48,1076.28,0
17512,4630,54,1,3,1,1,3,7,2,5,0,-25.042261,117.793221,0,88,12,6,2,65984.8,26671.028,11125.83,1
7710,1498,33,1,1,1,3,3,6,3,6,0,-37.0201,144.9646,1,2,10,30,4,72648.19,26983.27,7843.7,0
7736,1902,35,0,3,0,2,4,0,0,3,0,-31.840233,145.612793,1,91,6,1,2,100128.26,36577.03,8800.28,0
4283,4430,19,1,1,0,3,3,0,2,2,1,-20.917574,142.702789,1,46,12,25,2,35589.86,20903.74,4361.26,1
7531,1997,-1,1,0,0,2,2,6,1,4,0,-30.000233,136.209152,0,53,7,6,4,108545.63,83914.7,10930.96,0
14139,1473,18,0,3,1,2,2,1,3,2,1,-31.840233,145.612793,0,41,11,10,2,63222.73,41670.83,2326.5,1
16355,4158,33,1,3,1,0,3,6,3,7,0,-20.917574,142.702789,1,6,11,14,5,50420.89,37330.728,3248.77,0
13493,1214,18,1,3,1,3,1,3,3,3,1,-37.0201,144.9646,0,60,6,30,2,75142.0,23815.24,20801.8,0
11048,3115,49,0,3,0,3,0,6,3,6,0,-37.0201,144.9646,1,31,12,28,2,38977.73,18069.88,2992.04,0
10053,719,-1,0,0,0,0,2,0,3,2,0,-31.840233,145.612793,1,106,4,14,2,58632.58,32892.84,2223.92,1
10851,4057,27,0,1,1,3,4,6,3,3,2,-20.917574,142.702789,1,81,5,28,4,133561.04,104574.35,3332.52,0
3384,2993,34,1,1,1,3,2,4,2,3,0,-31.840233,145.612793,1,63,7,8,0,48627.55,23688.24,324.7,1
2839,1607,18,0,3,2,2,1,2,0,5,0,-31.840233,145.612793,0,35,3,28,2,60810.47,48065.44,1210.46,0
12928,3938,28,0,3,1,3,0,4,3,1,0,-31.840233,145.612793,1,118,12,1,2,64829.45,24385.7,1991.88,0
2978,1292,41,1,3,1,3,3,1,3,1,0,-37.0201,144.9646,0,56,5,31,4,57499.08,31535.53,15584.46,0
16735,3048,50,0,3,2,3,4,1,3,7,0,-20.917574,142.702789,0,83,11,9,2,161567.35,76961.676,7993.7,0
7462,3095,36,0,3,0,2,2,3,3,4,1,-35.473469,149.012375,0,17,11,11,0,110477.64,34206.02,4700.8,0
15078,1279,27,1,2,0,2,1,7,1,2,1,-41.640079,146.315918,1,42,9,25,4,32455.36,15013.176,5121.91,0
12925,2174,34,0,3,0,3,2,4,3,6,0,-31.840233,145.612793,1,5,12,4,2,77105.25,57472.42,14261.58,0
3331,3854,-1,1,1,0,2,3,3,3,3,1,-37.0201,144.9646,0,72,9,12,5,45534.29,22727.04,1501.3,0
17876,1229,34,0,3,1,2,3,1,2,6,1,-20.917574,142.702789,1,57,11,9,2,49907.35,35042.884,4082.47,1
15941,3136,32,1,1,1,2,1,6,2,0,0,-31.840233,145.612793,1,4,12,19,5,31318.34,23657.82,2938.77,1
10595,4545,-1,1,3,1,2,1,0,1,1,0,-20.917574,142.702789,0,75,12,9,2,66317.82,43324.6,6500.5,1
6404,4411,-1,1,0,1,2,1,7,3,5,0,-20.917574,142.702789,0,60,8,28,4,38209.53,11714.15,3028.26,1
8895,294,30,0,3,0,2,2,4,2,7,0,-25.042261,117.793221,1,69,10,28,5,104271.2,48797.06,4400.98,1
15433,2740,26,0,1,1,0,0,7,0,4,0,-31.840233,145.612793,1,21,6,8,2,46400.29,17158.28,891.41,1
15252,2404,36,1,3,0,3,2,5,1,6,0,-37.0201,144.9646,0,22,11,30,4,61072.02,19708.38,4923.68,0
2096,4370,45,0,3,2,2,1,5,1,5,1,-20.917574,142.702789,0,71,9,10,4,72813.48,36961.9,14312.76,1
10195,1904,-1,1,1,0,2,0,0,3,0,0,-35.473469,149.012375,1,18,2,6,1,52655.75,29975.19,7396.84,0
6052,4891,-1,0,3,1,2,1,3,0,5,1,-30.000233,136.209152,1,24,9,23,0,82715.57,27841.9,5062.68,0
7999,2112,41,0,2,1,3,0,2,1,1,0,-41.640079,146.315918,1,58,4,15,2,71410.6,48853.36,276.68,0
13660,4742,31,1,0,3,2,0,0,2,1,2,-31.840233,145.612793,0,58,5,1,2,48374.45,32744.97,2799.82,1
12868,3445,34,1,1,1,2,4,0,3,4,0,-20.917574,142.702789,1,36,12,30,0,42980.21,26051.29,4804.3,1
5017,3616,47,1,2,0,2,3,0,3,6,1,-31.840233,145.612793,1,29,12,24,0,26761.94,10016.3,3734.92,0
15661,1704,41,1,0,0,3,3,1,3,6,1,-31.840233,145.612793,0,29,10,3,1,66933.78,27374.92,3504.68,0
8738,2190,40,0,3,3,3,1,5,3,0,0,-37.0201,144.9646,1,33,6,16,2,36070.65,22338.57,7040.16,0
1449,4426,32,0,3,0,3,4,1,2,7,0,-41.640079,146.315918,0,26,12,29,5,77228.81,26184.05,21822.98,1
16710,639,35,0,1,1,2,4,6,3,2,1,-31.840233,145.612793,1,96,10,18,5,91633.99,35096.588,6632.44,0
6900,995,22,0,0,0,3,3,0,3,0,1,-35.473469,149.012375,1,112,4,22,2,105553.51,83860.04,8173.2,0
2610,4729,24,1,1,1,3,1,4,0,3,0,-30.000233,136.209152,0,79,11,22,5,63003.34,44798.96,3417.08,0
1900,3740,22,1,1,1,2,4,3,1,7,0,-20.917574,142.702789,1,106,3,21,5,36778.49,11460.14,2178.72,0
8186,1951,37,0,0,0,0,2,4,3,3,0,-37.0201,144.9646,0,30,11,28,0,126619.95,38069.03,9153.44,1
3920,1847,34,1,3,0,2,2,2,3,2,0,-20.917574,142.702789,0,39,5,25,4,85197.69,31651.82,3533.3,0
2757,1498,-1,1,1,1,3,3,1,3,3,0,-37.0201,144.9646,1,2,6,25,4,72648.19,26983.27,7843.7,0
14316,2955,29,0,1,1,3,4,0,0,1,0,-31.840233,145.612793,0,78,12,20,1,105727.69,82090.6,8606.42,1
15989,711,45,1,3,3,2,2,1,0,5,0,-20.917574,142.702789,0,71,11,1,2,39799.38,30214.496,3709.24,0
6397,3154,28,0,3,3,1,2,0,0,4,1,-31.840233,145.612793,0,37,10,19,2,91440.62,45030.3,3327.86,0
10077,1065,25,1,3,1,3,4,0,3,0,0,-31.840233,145.612793,0,16,3,31,2,49562.25,27943.39,5915.0,0
11888,1045,18,1,0,0,3,2,1,3,7,0,-20.917574,142.702789,1,32,12,20,5,45909.69,20643.43,731.56,0
13930,1288,-1,1,2,1,2,3,3,0,3,0,-37.0201,144.9646,0,63,2,7,4,76495.07,33862.74,11907.32,0
5068,1855,36,1,3,0,2,1,4,3,3,0,-37.0201,144.9646,0,51,7,18,4,39044.37,19199.22,200.2,0
14082,444,34,0,3,1,0,1,0,1,3,1,-20.917574,142.702789,0,104,9,28,2,38694.3,23243.89,8265.28,0
2097,460,29,0,3,0,3,2,6,3,2,0,-20.917574,142.702789,0,99,12,3,2,97030.92,74761.4,8390.7,1
8329,1563,37,0,3,1,2,3,5,0,1,1,-30.000233,136.209152,0,115,3,15,5,132438.63,95605.25,1873.04,0
13884,1542,40,0,3,0,3,4,7,3,3,0,-31.840233,145.612793,1,26,9,28,3,48970.06,25688.28,1428.32,0
17802,1898,42,1,3,0,3,0,4,3,6,1,-25.042261,117.793221,1,69,1,16,2,63726.85,39331.9,767.43,0
5624,4798,-1,0,1,0,2,1,1,3,4,0,-20.917574,142.702789,1,34,9,2,2,77708.77,30305.64,2523.92,0
9028,31,27,0,3,0,3,4,7,3,3,1,-20.917574,142.702789,0,17,6,25,4,91120.64,40810.08,5211.92,0
3471,2193,18,0,3,0,3,4,6,0,4,0,-25.042261,117.793221,1,3,9,2,2,81183.4,48183.88,426.4,0
12889,4402,58,0,1,1,2,1,2,3,1,1,-20.917574,142.702789,1,47,12,22,2,146564.47,56282.64,14337.44,1
14472,3958,60,1,3,1,3,2,7,2,7,2,-31.840233,145.612793,1,115,10,3,1,77312.94,30834.3,7180.32,1
8266,3775,57,1,2,2,3,0,6,3,1,0,-37.0201,144.9646,1,94,9,26,2,76437.42,50238.42,11006.1,0
2171,3499,32,0,1,1,1,3,6,3,7,0,-37.0201,144.9646,1,7,12,11,0,101972.83,57280.9,18575.4,0
17613,1263,43,1,0,2,2,4,1,1,2,1,-35.473469,149.012375,0,107,7,5,2,50640.72,39372.308,3824.82,0
13870,3522,31,1,3,0,3,3,5,1,7,0,-20.917574,142.702789,1,115,12,21,2,61137.2,35743.4,547.64,0
1733,2776,31,0,1,1,3,0,5,3,4,0,-41.640079,146.315918,1,112,11,27,3,62248.32,44629.48,2177.02,1
8590,3143,20,0,1,1,2,0,6,3,2,0,-37.0201,144.9646,0,105,5,30,5,56404.98,35277.55,12794.26,0
2010,952,48,1,1,0,3,2,1,3,3,0,-31.840233,145.612793,1,61,11,24,5,51639.23,29024.36,10810.68,0
13358,665,35,0,3,0,0,0,1,3,5,1,-20.917574,142.702789,1,66,5,25,2,84537.58,50350.99,7061.26,0
14063,2372,37,0,3,0,3,2,3,3,2,0,-20.917574,142.702789,1,118,5,10,4,66309.67,44662.75,4206.58,0
659,3668,33,0,0,0,2,3,1,3,1,1,-31.840233,145.612793,0,51,11,22,2,42159.39,24274.57,3064.36,0
1283,4061,-1,0,3,1,3,4,7,0,2,2,-37.0201,144.9646,1,87,2,17,4,58043.86,35165.58,4456.08,1
12485,4902,31,1,0,0,2,0,4,2,2,0,-20.917574,142.702789,1,89,12,7,2,70159.91,55721.72,1181.2,1
16941,4017,41,0,0,1,2,4,4,1,2,1,-20.917574,142.702789,1,27,8,22,2,27883.21,21433.292,1053.34,0
12448,734,27,1,3,1,1,4,2,0,5,0,-37.0201,144.9646,1,29,9,14,2,36857.86,23854.82,466.36,1
10028,4052,32,0,3,1,2,3,1,0,5,1,-37.0201,144.9646,1,86,12,29,4,70083.09,21387.36,1985.28,1
17932,4103,48,1,3,0,0,3,0,3,0,0,-31.840233,145.612793,1,62,12,10,2,60243.8,35081.032,2969.4,1
1019,2201,50,1,2,1,3,3,7,3,3,2,-25.042261,117.793221,0,51,9,15,3,63555.33,24830.2,12707.48,0
16899,2657,33,0,1,2,3,1,7,3,1,2,-20.917574,142.702789,1,60,10,29,2,85571.39,44730.74,856.37,0
9518,995,22,0,0,0,3,3,1,0,6,0,-35.473469,149.012375,1,112,4,22,2,105553.51,83860.04,8173.2,0
11002,1412,43,0,1,2,3,0,7,0,1,0,-31.840233,145.612793,1,45,10,22,4,78122.14,61994.37,4100.28,1
8667,2794,18,1,3,2,2,1,2,2,6,1,-31.840233,145.612793,1,87,12,22,5,109180.24,43316.85,9268.74,1
2810,2643,21,0,0,1,3,2,6,3,6,1,-31.840233,145.612793,1,29,9,16,2,42682.73,24604.01,6794.12,1
17041,1168,31,0,3,0,3,3,3,3,0,1,-31.840233,145.612793,1,85,8,28,2,82875.09,32589.896,6253.29,1
1651,4306,32,1,0,0,3,2,1,3,4,0,-31.840233,145.612793,1,93,8,14,2,63138.32,25817.22,7652.42,0
830,3549,18,1,1,2,2,2,3,2,1,2,-31.840233,145.612793,1,80,9,4,2,49673.62,15622.09,7705.88,1
1169,1469,32,0,1,1,1,3,5,1,5,0,-37.0201,144.9646,0,69,11,20,2,138896.32,66132.68,20003.78,0
10720,3877,36,0,0,1,3,4,4,3,7,0,-25.042261,117.793221,0,21,10,21,0,76988.29,39066.65,353.64,0
9398,2462,24,0,3,1,1,0,1,3,4,1,-37.0201,144.9646,0,29,5,24,4,63187.05,21053.59,3694.66,0
6256,2558,46,1,1,0,3,1,5,0,3,1,-25.042261,117.793221,1,116,12,22,2,95316.16,35773.38,8011.42,0
12470,2248,-1,0,2,1,3,3,0,2,5,2,-30.000233,136.209152,1,57,1,21,0,125938.18,44447.13,24527.94,1
5469,918,42,0,1,0,2,3,6,2,1,1,-31.840233,145.612793,0,23,12,21,0,74476.12,29702.78,3298.52,1
13027,112,32,0,3,0,3,1,4,0,0,1,-20.917574,142.702789,1,108,12,30,5,78115.17,30704.08,20221.1,0
16044,892,34,1,1,0,2,2,5,3,6,2,-31.840233,145.612793,1,32,11,30,2,46849.62,27007.248,4334.92,0
8623,76,-1,1,1,2,0,3,7,3,2,1,-20.917574,142.702789,1,7,12,17,0,35615.14,12375.58,2768.52,0
10258,2179,41,1,2,0,3,4,1,3,6,1,-25.042261,117.793221,1,7,6,22,0,107908.66,85578.77,21900.72,0
16063,817,23,0,3,0,2,4,4,2,5,0,-20.917574,142.702789,1,73,10,18,2,72479.4,25681.96,13480.88,1
867,3855,37,1,0,2,3,3,0,3,1,2,-35.473469,149.012375,0,83,12,5,2,52705.01,24864.99,4787.46,0
11166,3752,46,1,3,1,2,4,0,2,5,0,-37.0201,144.9646,1,94,6,4,4,43675.01,18519.27,7671.46,1
17777,2064,24,1,1,0,3,1,3,3,1,2,-37.0201,144.9646,1,12,11,24,5,91951.88,58159.468,27465.71,0
5093,1114,21,0,2,0,3,4,4,1,6,1,-37.0201,144.9646,0,63,6,26,5,69271.9,24202.02,10007.84,0
5433,3336,31,0,3,0,2,0,1,1,2,1,-37.0201,144.9646,0,18,4,23,3,93197.13,68415.46,6608.68,0
541,2929,28,1,3,1,3,1,3,3,7,0,-37.0201,144.9646,0,49,11,18,0,69661.81,21793.83,3577.76,0
13387,2763,19,1,3,0,2,4,0,3,2,1,-20.917574,142.702789,1,101,3,11,5,154244.67,71010.03,9991.72,0
9324,336,39,0,1,3,2,2,0,2,1,1,-20.917574,142.702789,1,51,9,13,5,39695.61,14856.93,7390.18,1
18140,4603,42,0,1,1,2,1,1,2,2,2,-25.042261,117.793221,0,79,6,15,4,52361.44,18711.704,2131.18,1
12693,2647,35,0,1,0,3,1,2,1,5,0,-31.840233,145.612793,1,108,7,28,5,49822.23,25539.59,16587.1,0
6354,2136,-1,0,3,2,2,3,1,3,3,0,-20.917574,142.702789,1,3,10,6,4,93401.63,49699.91,6538.62,0
17705,4238,47,1,1,2,2,4,0,3,2,2,-37.0201,144.9646,1,36,12,29,5,115622.02,51212.12,4642.68,0
3390,2166,30,1,3,0,3,3,2,0,5,0,-31.840233,145.612793,1,46,8,19,4,41975.41,15808.65,3239.3,0
12080,2423,27,0,1,0,2,4,7,3,3,0,-25.042261,117.793221,1,61,12,3,4,80995.55,64348.17,742.12,0
11154,489,-1,1,3,1,0,1,4,3,3,0,-37.0201,144.9646,1,58,10,22,2,87119.36,27622.43,927.0,0
12347,1185,-1,1,3,2,3,3,3,3,7,0,-19.491411,132.550964,1,52,12,4,0,57978.85,28407.36,8324.78,0
11451,4768,-1,0,1,1,3,4,3,3,0,0,-31.840233,145.612793,1,41,7,12,4,94540.0,52948.48,9631.8,1
14494,2777,33,0,1,1,2,2,4,3,6,0,-31.840233,145.612793,0,73,11,19,5,64149.83,50261.63,1505.5,1
14226,1586,47,1,3,0,3,2,0,3,5,0,-37.0201,144.9646,1,5,12,28,0,68663.36,32146.41,1789.44,1
16435,2149,23,0,3,0,3,3,5,3,4,2,-30.000233,136.209152,0,82,11,28,0,40148.88,29015.392,5603.96,1
16029,1594,31,0,1,1,3,0,6,0,7,2,-37.0201,144.9646,1,50,4,20,1,52484.48,28729.592,3094.06,0
18220,4413,18,0,3,0,3,3,6,3,0,0,-31.840233,145.612793,0,53,5,30,2,64230.4,27982.92,4714.81,1
10775,4333,-1,1,2,0,3,4,6,3,5,0,-25.042261,117.793221,1,12,10,29,3,53320.92,32024.32,2080.92,0
11005,1812,18,0,3,0,2,2,5,3,6,2,-25.042261,117.793221,0,30,10,16,4,42114.52,19774.21,9505.62,0
3959,963,35,0,1,1,2,4,5,3,0,0,-37.0201,144.9646,0,39,7,22,4,53733.41,29296.02,5408.18,0
11139,3203,-1,0,3,2,3,4,7,3,2,1,-37.0201,144.9646,1,58,4,25,0,147459.11,81170.89,4568.18,0
6643,1804,21,0,3,1,3,3,3,3,3,0,-37.0201,144.9646,1,63,5,9,1,40754.43,22318.32,1043.0,0
13366,3473,47,0,1,2,3,2,5,3,3,1,-25.042261,117.793221,1,43,10,4,2,44424.43,30670.06,4342.62,0
6841,2424,18,1,3,3,3,2,0,3,3,0,-37.0201,144.9646,1,115,9,15,4,58834.84,32100.12,9299.48,0
16681,3667,45,0,0,0,3,2,6,3,4,1,-37.0201,144.9646,1,107,8,28,4,98318.33,30078.076,10920.97,1
16100,941,38,1,3,0,3,1,1,3,3,1,-20.917574,142.702789,1,24,4,28,2,26292.5,8542.116,864.53,0
16087,2452,50,1,0,2,2,1,5,3,5,1,-31.840233,145.612793,1,32,7,2,4,61485.47,26185.844,4073.23,1
3586,3226,46,1,3,2,2,0,7,0,2,1,-31.840233,145.612793,1,75,8,20,4,77013.22,39757.87,7157.32,0
12813,4826,-1,0,3,1,2,0,1,3,0,0,-20.917574,142.702789,0,9,5,6,5,43079.6,17288.51,3607.92,1
16471,3862,26,1,0,1,3,0,4,0,4,0,-37.0201,144.9646,0,119,6,20,1,64383.04,38903.828,3576.74,0
2563,2948,36,1,1,0,2,3,3,3,5,2,-37.0201,144.9646,1,31,10,28,5,71896.5,24677.85,6064.38,1
10822,315,28,1,1,1,2,2,1,0,5,0,-31.840233,145.612793,0,25,9,9,5,56209.63,19693.61,2319.0,1
17294,2891,39,1,1,1,3,1,4,0,7,1,-31.840233,145.612793,0,22,9,30,2,40347.33,17694.34,5107.72,1
16375,342,39,0,3,2,3,4,3,3,7,2,-25.042261,117.793221,1,2,6,19,5,52469.41,31927.696,1810.67,1
16236,4867,31,1,1,0,1,1,6,3,6,0,-20.917574,142.702789,0,18,12,19,2,61718.9,40849.936,4750.72,0
5036,3368,-1,0,1,3,2,2,7,3,2,1,-37.0201,144.9646,1,58,8,4,4,76692.62,25371.65,5506.34,0
1080,1086,36,1,1,0,3,3,3,2,0,1,-37.0201,144.9646,1,15,8,17,2,42607.68,20653.29,12722.5,1
12475,2335,36,1,3,1,3,4,6,0,3,1,-37.0201,144.9646,1,41,4,19,1,55331.96,38898.54,996.08,0
5891,465,28,0,2,1,3,1,2,3,6,0,-31.840233,145.612793,1,46,7,20,4,47417.74,25913.61,4578.38,1
15277,4313,36,1,3,0,2,0,6,1,4,0,-30.000233,136.209152,1,7,10,22,5,62095.73,25313.56,727.36,0
10277,4051,-1,2,3,1,3,0,4,1,0,0,-37.0201,144.9646,0,86,11,9,4,68832.99,45351.49,13699.46,0
14537,995,-1,0,0,0,3,3,0,3,1,0,-35.473469,149.012375,1,112,4,22,2,105553.51,83860.04,8173.2,0
10644,4053,28,0,3,1,3,2,0,3,7,1,-37.0201,144.9646,0,7,1,3,2,61802.42,25510.74,1989.16,0
4966,2877,-1,0,0,1,3,1,6,1,2,0,-30.000233,136.209152,0,105,8,27,2,65568.76,25700.25,4307.0,1
2023,2558,46,1,1,0,3,1,4,3,6,1,-25.042261,117.793221,1,116,12,18,2,95316.16,35773.38,8011.42,0
13109,2980,-1,0,3,1,2,1,5,3,0,1,-37.0201,144.9646,1,105,12,30,2,75280.09,29590.02,82.06,1
17363,342,39,0,3,2,3,4,1,3,6,2,-25.042261,117.793221,1,2,6,12,5,52469.41,31927.696,1810.67,0
7909,1553,24,0,1,1,3,2,0,0,5,0,-30.000233,136.209152,1,3,11,7,2,83273.73,56010.19,3210.58,0
17130,1639,26,0,3,0,0,1,7,2,7,0,-41.640079,146.315918,1,8,11,28,2,56790.7,29750.92,1879.51,1
7321,3584,36,0,1,3,2,0,3,0,2,0,-41.640079,146.315918,1,101,8,24,3,73289.28,48640.23,1126.54,0
226,2067,35,1,3,1,2,4,2,3,1,1,-37.0201,144.9646,0,87,8,30,5,57535.97,23631.03,346.34,0
1013,1527,38,1,3,1,1,4,6,3,1,0,-20.917574,142.702789,0,6,10,1,2,58467.55,27417.24,5686.48,0
14871,1368,36,0,1,1,2,1,4,0,2,0,-20.917574,142.702789,1,115,1,15,5,52678.32,24245.14,10059.33,0
1929,2729,32,1,3,2,3,0,3,3,0,0,-31.840233,145.612793,1,15,12,5,5,91056.91,49010.62,2108.16,0
9235,1917,18,0,3,0,3,2,1,3,2,1,-30.000233,136.209152,1,105,6,6,2,102493.78,52440.63,6895.28,0
5251,2094,-1,1,3,2,2,1,0,2,1,0,-30.000233,136.209152,1,44,6,9,5,50024.22,15879.03,709.72,1
9596,1333,40,0,1,1,0,1,1,3,4,2,-31.840233,145.612793,1,9,2,14,2,84375.6,38278.96,3206.48,0
15982,2993,34,1,1,1,3,2,1,0,0,2,-31.840233,145.612793,1,63,12,5,0,48627.55,23593.488,318.33,1
2179,409,35,1,2,0,2,3,4,2,5,0,-31.840233,145.612793,1,100,6,11,5,48890.28,32383.31,7366.52,1
697,1909,34,1,1,0,2,4,1,2,7,0,-37.0201,144.9646,1,86,11,2,4,161938.11,54137.62,25077.32,1
1124,3493,-1,0,0,1,2,1,6,3,2,2,-20.917574,142.702789,1,67,10,20,2,120866.65,89460.96,8200.84,0
7378,1573,47,1,3,1,2,2,4,3,1,0,-41.640079,146.315918,1,109,4,19,2,60342.62,36676.77,8049.96,0
12087,4576,34,1,3,1,3,4,6,3,2,2,-31.840233,145.612793,1,44,10,17,2,45117.02,34153.94,3895.92,0
16593,4922,46,1,3,0,2,2,5,3,4,1,-31.840233,145.612793,1,99,11,14,2,72968.32,22026.06,3594.05,0
5110,1947,34,1,2,2,2,2,7,3,3,0,-20.917574,142.702789,1,39,1,23,5,87799.67,43890.84,1652.66,0
